"filename", "language", "JSON with Comments", "JavaScript", "Markdown", "Shell Script", "TypeScript", "PowerShell", "JSON", "XML", "TypeScript JSX", "PostCSS", "HTML", "comment", "blank", "total"
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\project-updates\chat-interface.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 671, 0, 0, 25, 54, 750
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\project-updates\create-task-dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 295, 0, 0, 13, 28, 336
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\project-updates\empty-state.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 5, 55
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\project-updates\photo-gallery.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 729, 0, 0, 19, 38, 786
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\project-updates\project-updates-tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 338, 0, 0, 14, 38, 390
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\project-updates\task-board.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 761, 0, 0, 27, 56, 844
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\project-updates\task-calendar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 16, 25, 266
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\project-updates\timeline.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 677, 0, 0, 19, 59, 755
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\ClientAccessManagement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 371, 0, 0, 4, 33, 408
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\DropboxFolderBrowser.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 12, 20, 207
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\add-room-dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 14, 164
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\floor-management.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 375, 0, 0, 6, 35, 416
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\interactive-projects-page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 427, 0, 0, 36, 42, 505
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\new-project-form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1471, 0, 0, 56, 123, 1650
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\project-contractor-selector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 363, 0, 0, 7, 32, 402
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\project-detail-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 355, 0, 0, 13, 36, 404
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\project-save-success.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 7, 38
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\project-settings-form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1914, 0, 0, 52, 146, 2112
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\room-grid-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 3, 9, 66
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\room-management.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 437, 0, 0, 18, 39, 494
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\rooms-management-section.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 640, 0, 0, 14, 64, 718
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\projects\workflow-progress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 8, 14, 200
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\providers.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 4, 17
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\rooms\design-board.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 373, 0, 0, 16, 50, 439
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\rooms\phase-assignment-modal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 397, 0, 0, 10, 31, 438
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\rooms\phase-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 500, 0, 0, 11, 31, 542
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\rooms\phase-complete-dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 2, 11, 145
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\rooms\phase-settings-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 7, 15, 165
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\rooms\room-actions.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 8, 15, 129
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\rooms\room-phase-board.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 393, 0, 0, 29, 67, 489
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\rooms\rooms-search.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 3, 13, 121
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\rooms\workflow-progress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 8, 27, 342
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\settings\NotificationSettings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 3, 11, 121
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\shared\AccessTokenManagement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 2, 22, 204
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\spec-book\DropboxFileBrowser.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 574, 0, 0, 33, 62, 669
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\spec-book\PDFUpload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 8, 25, 222
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\spec-book\PlanPdfUpload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 3, 23, 198
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\spec-book\RenderingSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 298, 0, 0, 20, 29, 347
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\spec-book\RenderingUpload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 6, 25, 209
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\spec-book\RoomFilesUpload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 4, 20, 172
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\spec-book\SpecBookBuilder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 678, 0, 0, 23, 50, 751
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\spec-book\SpecBookHistory.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 279, 0, 0, 11, 24, 314
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\spec-book\SpecBookSettings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 985, 0, 0, 42, 77, 1104
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\spec-book\constants.ts", "TypeScript", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\PhaseSettingsMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 256, 0, 0, 10, 26, 292
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\RenderingWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1015, 0, 0, 47, 70, 1132
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\client-approval-stage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 3, 24
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\client-approval\ClientApprovalWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1510, 0, 0, 66, 90, 1666
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\design-concept-stage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 2, 4, 39
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\design-stage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 693, 0, 0, 31, 53, 777
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\drawings-stage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 750, 0, 0, 30, 61, 841
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\ffe-settings-page-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1471, 0, 0, 63, 140, 1674
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\ffe-stage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 8, 15, 186
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\interactive-stages-page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 312, 0, 0, 7, 20, 339
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\stage-controls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 322, 0, 0, 13, 27, 362
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\stage-detail-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 218, 0, 0, 5, 26, 249
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\stages\three-d-stage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 4, 30
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\team\NotificationPreferences.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 326, 0, 0, 8, 33, 367
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\team\PersonalInformationForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 2, 18, 198
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\team\PhoneNumberSettings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 8, 25, 279
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\team\invite-team-member-form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 237, 0, 0, 4, 23, 264
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\team\project-organized-tasks.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0, 8, 33, 347
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\team\team-management-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 659, 0, 0, 12, 72, 743
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\InstructionsTooltip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 7, 14, 105
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\accordion.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 9, 59
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\alert.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 6, 59
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 7, 51
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 6, 37
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 5, 57
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 8, 79
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\checkbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 5, 31
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 3, 26, 172
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 1, 20, 215
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\enhanced-file-preview-modal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 18, 31, 334
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\file-preview-modal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 186, 0, 0, 7, 18, 211
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 4, 25
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 6, 27
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\mention-textarea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 188, 0, 0, 12, 26, 226
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\progress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 5, 29
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\radio-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 6, 45
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\scroll-area.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 6, 49
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 15, 161
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\separator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 5, 32
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\switch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 5, 30
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 7, 55
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\textarea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 4, 24
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\toast.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 1, 21, 129
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ui\tooltip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 8, 31
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\workspaces\FloorplanApprovalWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1413, 0, 0, 59, 114, 1586
"c:\Users\ADMIN\Desktop\residentone-workflow\src\constants\workflow.ts", "TypeScript", 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 7, 13, 167
"c:\Users\ADMIN\Desktop\residentone-workflow\src\hooks\ffe\useFFEApi.ts", "TypeScript", 0, 0, 0, 0, 386, 0, 0, 0, 0, 0, 0, 22, 71, 479
"c:\Users\ADMIN\Desktop\residentone-workflow\src\hooks\useDesignWorkspace.ts", "TypeScript", 0, 0, 0, 0, 524, 0, 0, 0, 0, 0, 0, 13, 73, 610
"c:\Users\ADMIN\Desktop\residentone-workflow\src\hooks\useDrawingsWorkspace.ts", "TypeScript", 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 53, 70, 430
"c:\Users\ADMIN\Desktop\residentone-workflow\src\hooks\useNotifications.ts", "TypeScript", 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 19, 39, 256
"c:\Users\ADMIN\Desktop\residentone-workflow\src\hooks\useTasks.ts", "TypeScript", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 4, 19, 97
"c:\Users\ADMIN\Desktop\residentone-workflow\src\hooks\useWebSocket.ts", "TypeScript", 0, 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 13, 57, 356
"c:\Users\ADMIN\Desktop\residentone-workflow\src\hooks\useWorkflow.ts", "TypeScript", 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 10, 29, 193
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\activity-logger.ts", "TypeScript", 0, 0, 0, 0, 468, 0, 0, 0, 0, 0, 0, 70, 55, 593
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\activity-types.ts", "TypeScript", 0, 0, 0, 0, 762, 0, 0, 0, 0, 0, 0, 56, 63, 881
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\api\tasks.ts", "TypeScript", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 1, 23, 157
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\attribution.ts", "TypeScript", 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 61, 37, 340
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\auth.ts", "TypeScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\backup\buildBackup.ts", "TypeScript", 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 24, 51, 372
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\blob.ts", "TypeScript", 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 32, 33, 218
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\cad-conversion-enhanced.ts", "TypeScript", 0, 0, 0, 0, 372, 0, 0, 0, 0, 0, 0, 75, 85, 532
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\cad-conversion.ts", "TypeScript", 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 31, 44, 273
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\cloud-storage.ts", "TypeScript", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 18, 16, 123
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\constants\ffe-section-presets.ts", "TypeScript", 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 0, 26, 42, 474
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\constants\room-ffe-config.ts", "TypeScript", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 12, 13, 83
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\constants\room-phases.ts", "TypeScript", 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 14, 15, 214
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\design-icons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 18, 22, 260
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\dropbox-service-v2.ts", "TypeScript", 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 57, 59, 388
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\dropbox-service.ts", "TypeScript", 0, 0, 0, 0, 595, 0, 0, 0, 0, 0, 0, 105, 114, 814
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\dropbox-utils.ts", "TypeScript", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 37, 32, 203
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\email-service.ts", "TypeScript", 0, 0, 0, 0, 377, 0, 0, 0, 0, 0, 0, 46, 78, 501
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\email-templates.ts", "TypeScript", 0, 0, 0, 0, 350, 0, 0, 0, 0, 0, 0, 5, 16, 371
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\email.ts", "TypeScript", 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 4, 24, 248
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\email\email-service.ts", "TypeScript", 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 21, 17, 107
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\feature-flags\ffe-feature-flags.ts", "TypeScript", 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 54, 48, 404
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\bathroom-template-clean.ts", "TypeScript", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 8, 20, 123
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\bathroom-template.ts", "TypeScript", 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 23, 38, 220
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\completion-validator.ts", "TypeScript", 0, 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 34, 36, 356
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\ffe-management-backend.ts", "TypeScript", 0, 0, 0, 0, 455, 0, 0, 0, 0, 0, 0, 21, 101, 577
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\global-settings.ts", "TypeScript", 0, 0, 0, 0, 532, 0, 0, 0, 0, 0, 0, 28, 48, 608
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\index.ts", "TypeScript", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 67, 17, 186
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\integration.ts", "TypeScript", 0, 0, 0, 0, 390, 0, 0, 0, 0, 0, 0, 40, 43, 473
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\learning-system.ts", "TypeScript", 0, 0, 0, 0, 463, 0, 0, 0, 0, 0, 0, 34, 48, 545
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\library-manager.ts", "TypeScript", 0, 0, 0, 0, 345, 0, 0, 0, 0, 0, 0, 41, 37, 423
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\room-library-system.ts", "TypeScript", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 5, 15, 71
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\room-templates.ts", "TypeScript", 0, 0, 0, 0, 347, 0, 0, 0, 0, 0, 0, 31, 54, 432
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\two-phase-workflow.ts", "TypeScript", 0, 0, 0, 0, 446, 0, 0, 0, 0, 0, 0, 27, 51, 524
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\ffe\workspace-utils.ts", "TypeScript", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 27, 11, 108
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\file-upload.ts", "TypeScript", 0, 0, 0, 0, 356, 0, 0, 0, 0, 0, 0, 35, 53, 444
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\generate-project-folder-name.ts", "TypeScript", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 32, 13, 110
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\hebrew-holidays.ts", "TypeScript", 0, 0, 0, 0, 325, 0, 0, 0, 0, 0, 0, 37, 38, 400
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\jwt.ts", "TypeScript", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\link-preview.ts", "TypeScript", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 27, 22, 150
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\mentionUtils.ts", "TypeScript", 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 57, 52, 297
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\notificationUtils.ts", "TypeScript", 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 15, 19, 243
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\notifications.ts", "TypeScript", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 5, 11, 60
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\notifications\__tests__\phase-notification-service.test.ts", "TypeScript", 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 41, 40, 196
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\notifications\design-concept-notification-service.ts", "TypeScript", 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 14, 16, 220
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\notifications\overdue-notifications.ts", "TypeScript", 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 21, 25, 246
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\notifications\phase-notification-service.ts", "TypeScript", 0, 0, 0, 0, 560, 0, 0, 0, 0, 0, 0, 56, 47, 663
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\pdf-generation.ts", "TypeScript", 0, 0, 0, 0, 752, 0, 0, 0, 0, 0, 0, 123, 136, 1011
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\phase-transitions.ts", "TypeScript", 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 35, 29, 288
"c:\Users\ADMIN\Desktop\residentone-workflow\src\lib\prisma.ts", "TypeScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 4, 19
